year,cash.receipts,countyfp,other.income,expenses,net.income,Total.acres,Dem_RUCA,Dem_Desc,edr,planning.region
2001,8209998000,000,1792901000,9203398000,533132000,30134706,NA,Minnesota,Minnesota,Minnesota
2001,11741000,001,2370000,16529000,-2998000,255677,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2001,36630000,003,5580000,38663000,3244000,69689,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,94120000,005,17052000,103521000,4673000,499946,C,Urban/town/rural mix,EDR  4 - West Central,Northwest Minnesota
2001,20629000,007,4086000,19682000,3834000,333471,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2001,86374000,009,9041000,100538000,-4019000,219093,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2001,47366000,011,16736000,60918000,1013000,296710,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2001,206544000,013,35624000,216215000,21361000,439203,D,Entirely urban,EDR  9 - South Central,Southwest Minnesota
2001,175771000,015,32613000,184941000,18804000,370856,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2001,9650000,017,1600000,11092000,-254000,162232,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2001,65183000,019,13741000,73115000,3670000,178098,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,19601000,021,2212000,19526000,1430000,246265,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2001,88664000,023,29346000,99265000,14923000,349726,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2001,25740000,025,6527000,32575000,-1045000,187789,D,Entirely urban,EDR  7E- East Central,Central Minnesota
2001,119025000,027,37999000,138365000,14484000,608623,D,Entirely urban,EDR  4 - West Central,Northwest Minnesota
2001,20198000,029,2584000,26608000,-2878000,300937,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2001,0,031,0,0,0,2132,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2001,143614000,033,34462000,147240000,21755000,391714,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2001,14164000,035,3038000,19276000,-2631000,167678,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2001,99413000,037,23160000,113956000,6040000,219771,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,103927000,039,21891000,117485000,5015000,265695,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2001,55211000,041,12683000,59689000,5972000,338172,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2001,134743000,043,36594000,175211000,-8058000,439192,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2001,145931000,045,37697000,176777000,1225000,506927,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2001,145092000,047,36874000,173813000,4012000,421286,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2001,167614000,049,34646000,183636000,13289000,427312,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2001,57658000,051,23605000,70185000,7886000,325714,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2001,47493000,053,6232000,50216000,2728000,0,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,75345000,055,15376000,81242000,6556000,308281,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2001,22600000,057,4178000,26729000,-1657000,156448,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2001,22212000,059,6460000,31655000,-3882000,220447,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2001,6747000,061,1346000,7167000,507000,110026,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2001,145566000,063,36902000,164451000,14024000,427168,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2001,20556000,065,3485000,24480000,-1350000,210322,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2001,203648000,067,32206000,245522000,-12105000,434718,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2001,46296000,069,24431000,77488000,-9263000,589401,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2001,4056000,071,844000,4238000,393000,132424,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2001,100339000,073,32087000,116677000,11724000,451912,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2001,291000,075,26000,471000,-160000,2115,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2001,6107000,077,3458000,9582000,-597000,137660,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2001,85201000,079,19369000,97780000,4290000,257579,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2001,77482000,081,20458000,86580000,8445000,322592,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2001,156797000,083,30667000,167291000,15196000,422011,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2001,78680000,085,19717000,87538000,7878000,287576,C,Urban/town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2001,26016000,087,11197000,35196000,449000,240582,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2001,80488000,089,44390000,122183000,-3218000,924198,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2001,246880000,091,39711000,258985000,22426000,436671,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2001,117279000,093,23281000,137661000,-529000,348865,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2001,24918000,095,4223000,25190000,3036000,158480,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2001,167554000,097,14861000,170369000,7892000,556693,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2001,151287000,099,40784000,183508000,4066000,429901,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2001,135861000,101,30702000,140617000,21431000,432350,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2001,155546000,103,24046000,154351000,21808000,260978,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2001,182970000,105,36232000,190976000,23462000,437932,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2001,89465000,107,33100000,98360000,19534000,536310,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2001,108570000,109,23470000,134636000,-4529000,359550,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2001,221343000,111,35247000,235078000,12204000,1058307,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2001,18820000,113,14689000,30212000,1510000,368378,B,Town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2001,36899000,115,5307000,41737000,-815000,364579,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2001,122583000,117,16987000,118181000,18142000,286621,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2001,180800000,119,68367000,234421000,3024000,1176193,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2001,83891000,121,23025000,102600000,755000,382154,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2001,4109000,123,15000,4877000,-768000,445,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,22311000,125,12191000,30202000,2944000,261117,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2001,211631000,127,43767000,221572000,27645000,541051,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2001,279803000,129,53545000,304570000,20997000,604639,A,Entirely rural,EDR  6E- Southwest Central,Central Minnesota
2001,104769000,131,21109000,124344000,-1186000,278274,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2001,156328000,133,24374000,157002000,19787000,297839,C,Urban/town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2001,52149000,135,27131000,75168000,113000,695544,B,Town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2001,11619000,137,3361000,13733000,670000,164659,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2001,52775000,139,9433000,59495000,1199000,143890,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,39038000,141,4953000,45677000,-1104000,178936,D,Entirely urban,EDR  7W- Central,Central Minnesota
2001,152222000,143,30260000,160619000,17963000,359149,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2001,366818000,145,40743000,354551000,42979000,738918,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2001,110421000,147,21102000,116500000,12024000,251869,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2001,113139000,149,27003000,118410000,17638000,335036,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2001,128495000,151,32988000,161826000,-5228000,446603,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2001,106978000,153,11736000,115685000,174000,504803,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2001,65349000,155,23911000,80925000,4994000,353297,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2001,106333000,157,17355000,107216000,12245000,296655,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2001,43213000,159,3786000,59111000,-13934000,218712,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2001,106296000,161,22583000,119016000,6771000,254632,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2001,50524000,163,8057000,66061000,-8235000,107182,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,120571000,165,24871000,129026000,13306000,267795,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2001,87736000,167,27201000,102315000,8778000,457056,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2001,144507000,169,20602000,150154000,10224000,319212,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2001,94295000,171,19303000,118003000,-7255000,342248,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2001,133380000,173,32899000,135151000,26269000,461815,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2002,8342846000,000,808726000,8854843000,470766000,30095364,NA,Minnesota,Minnesota,Minnesota
2002,11566000,001,1917000,15956000,-2694000,247138,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2002,40131000,003,4746000,39831000,5427000,67975,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,93040000,005,7765000,96897000,2503000,491369,C,Urban/town/rural mix,EDR  4 - West Central,Northwest Minnesota
2002,19041000,007,2851000,18023000,3160000,330332,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2002,84818000,009,7097000,99430000,-4588000,218167,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2002,55530000,011,5391000,58081000,3655000,296028,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2002,201084000,013,12974000,203947000,18000000,438150,D,Entirely urban,EDR  9 - South Central,Southwest Minnesota
2002,161687000,015,11584000,173138000,8461000,370603,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2002,8438000,017,1583000,10736000,-970000,161396,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2002,63410000,019,6794000,70116000,1205000,175538,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,15511000,021,1852000,17800000,-885000,243528,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2002,97756000,023,12691000,92778000,21719000,349526,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2002,27142000,025,4161000,30984000,765000,186236,D,Entirely urban,EDR  7E- East Central,Central Minnesota
2002,127367000,027,15414000,132953000,5570000,607315,D,Entirely urban,EDR  4 - West Central,Northwest Minnesota
2002,20123000,029,1479000,25642000,-2896000,300875,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2002,0,031,0,0,0,2146,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2002,145980000,033,11688000,134755000,26360000,391534,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2002,13425000,035,2317000,18224000,-2528000,166188,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2002,106698000,037,12624000,107633000,14063000,216269,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,107390000,039,8624000,114765000,5022000,265188,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2002,53458000,041,6481000,54287000,6258000,336551,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2002,159378000,043,13666000,168190000,11772000,439037,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2002,143459000,045,17256000,176693000,-12464000,506196,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2002,158241000,047,13625000,168107000,10433000,420223,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2002,157372000,049,19931000,177260000,3585000,426565,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2002,66340000,051,8211000,69846000,5792000,338149,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2002,48575000,053,4157000,50552000,2823000,0,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,70168000,055,9615000,75625000,4870000,307321,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2002,23676000,057,3171000,25087000,2558000,153693,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2002,24926000,059,2665000,31717000,-3496000,219331,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2002,6514000,061,1137000,6702000,760000,111106,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2002,151699000,063,13136000,157275000,13430000,426788,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2002,20155000,065,2276000,23440000,-1144000,208991,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2002,212655000,067,14071000,238291000,-3236000,433413,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2002,67212000,069,13367000,72479000,3177000,587580,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2002,4069000,071,556000,3961000,495000,130006,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2002,109285000,073,11884000,113184000,12031000,451690,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2002,314000,075,17000,455000,-126000,2025,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2002,5385000,077,2300000,9012000,-1621000,134936,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2002,86632000,079,7618000,93852000,3096000,256853,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2002,73910000,081,9331000,84446000,632000,322268,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2002,156814000,083,9810000,161053000,10429000,421558,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2002,80532000,085,7558000,83539000,6800000,287279,C,Urban/town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2002,23895000,087,5474000,33047000,-4144000,240158,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2002,102137000,089,24507000,118001000,2664000,922921,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2002,240573000,091,14872000,245793000,19762000,436516,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2002,122297000,093,10980000,133682000,2852000,347677,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2002,23097000,095,2516000,22977000,2740000,153185,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2002,160345000,097,10196000,162558000,9693000,554951,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2002,169891000,099,17089000,180134000,13369000,429696,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2002,138940000,101,10757000,134648000,19601000,432110,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2002,141825000,103,8321000,141328000,13462000,260759,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2002,188151000,105,14923000,185593000,23366000,437640,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2002,86535000,107,13117000,90621000,6505000,536033,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2002,107739000,109,12064000,135140000,-10446000,357393,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2002,218154000,111,20595000,228047000,11926000,1055727,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2002,23634000,113,7807000,28200000,1735000,368280,B,Town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2002,34493000,115,3193000,41885000,-4321000,363102,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2002,104164000,117,6594000,109679000,4211000,286511,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2002,184779000,119,35947000,225229000,-9646000,1175111,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2002,89998000,121,10666000,102001000,869000,381797,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2002,3602000,123,9000,4366000,-734000,435,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,22804000,125,6503000,30492000,-2515000,260190,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2002,218913000,127,14358000,210224000,30102000,540768,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2002,296041000,129,19619000,288995000,36794000,604175,A,Entirely rural,EDR  6E- Southwest Central,Central Minnesota
2002,97017000,131,10219000,112343000,-2424000,276902,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2002,155240000,133,9055000,152401000,15871000,297218,C,Urban/town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2002,53544000,135,16282000,72893000,-5568000,693821,B,Town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2002,11280000,137,3144000,13789000,400000,164748,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2002,53597000,139,5009000,59813000,-202000,142365,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,42733000,141,2313000,45190000,531000,225677,D,Entirely urban,EDR  7W- Central,Central Minnesota
2002,161146000,143,11971000,153145000,24283000,358508,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2002,346821000,145,27220000,342497000,35371000,735227,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2002,119178000,147,9314000,126109000,6124000,251219,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2002,119060000,149,8672000,113162000,17970000,334857,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2002,148371000,151,12877000,162364000,4167000,446611,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2002,98875000,153,7688000,106382000,750000,504363,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2002,76938000,155,6969000,80642000,4733000,353328,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2002,98260000,157,11294000,101973000,9077000,295863,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2002,39183000,159,2884000,55453000,-12601000,218396,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2002,105609000,161,8918000,111577000,7270000,254193,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2002,52325000,163,5277000,67433000,-9150000,105689,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,123334000,165,8422000,125531000,10998000,267616,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2002,99551000,167,10839000,100197000,6815000,456894,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2002,130388000,169,13498000,145888000,1767000,318497,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2002,92469000,171,10806000,115704000,-10802000,339614,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2002,135014000,173,10557000,130975000,19338000,461563,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2003,9384893000,000,1317814000,9000226000,1548716000,29935999,NA,Minnesota,Minnesota,Minnesota
2003,14028000,001,2312000,15556000,1000,243851,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2003,44352000,003,6252000,35886000,14374000,65810,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,107456000,005,12707000,99338000,19270000,489445,C,Urban/town/rural mix,EDR  4 - West Central,Northwest Minnesota
2003,23674000,007,4643000,17727000,9930000,328359,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2003,89809000,009,15409000,94508000,10053000,216673,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2003,54993000,011,10175000,57622000,6158000,296020,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2003,223619000,013,20375000,213188000,27266000,436239,D,Entirely urban,EDR  9 - South Central,Southwest Minnesota
2003,195433000,015,20496000,178096000,33996000,370438,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,9237000,017,1929000,9711000,976000,159162,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2003,65350000,019,11340000,66454000,8625000,174253,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,27308000,021,3372000,18436000,11395000,240913,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2003,111007000,023,19151000,98223000,28743000,348965,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2003,28184000,025,6259000,29535000,3884000,185379,D,Entirely urban,EDR  7E- East Central,Central Minnesota
2003,153126000,027,23301000,129898000,48972000,606996,D,Entirely urban,EDR  4 - West Central,Northwest Minnesota
2003,23705000,029,2654000,23411000,2049000,298855,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2003,0,031,0,0,0,2111,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2003,159698000,033,18611000,141560000,32152000,391134,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2003,14531000,035,3163000,17011000,208000,165080,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2003,120375000,037,21254000,112707000,26905000,214036,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,113135000,039,13660000,115223000,9246000,264852,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2003,55587000,041,10264000,52558000,11718000,335102,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2003,176668000,043,24443000,172939000,24241000,438677,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,155010000,045,25226000,177397000,-583000,505089,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2003,173089000,047,20274000,169871000,20413000,419316,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2003,173139000,049,28962000,176188000,22128000,425767,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2003,71757000,051,13382000,70133000,13303000,337952,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2003,55282000,053,7902000,50776000,11537000,0,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,76825000,055,12519000,72648000,14765000,306747,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2003,27930000,057,4528000,24252000,6946000,151786,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2003,23534000,059,5158000,32501000,-4585000,218366,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2003,7635000,061,1329000,7006000,1562000,110704,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2003,174967000,063,21159000,163879000,26789000,426420,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2003,19926000,065,4100000,22221000,956000,204990,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2003,225414000,067,23379000,232311000,11920000,431759,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2003,95728000,069,24489000,80297000,46799000,587321,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2003,5465000,071,971000,4764000,1440000,130093,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2003,107756000,073,16977000,110707000,9964000,451486,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2003,354000,075,45000,407000,-14000,2025,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2003,12208000,077,4047000,7819000,9086000,132056,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2003,96063000,079,12600000,95822000,10563000,256814,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,86406000,081,12750000,87054000,9755000,322116,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2003,177949000,083,15286000,171398000,16549000,421223,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2003,85573000,085,14325000,83924000,13783000,286960,C,Urban/town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2003,31288000,087,8433000,30938000,7771000,239637,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2003,149096000,089,40293000,141709000,54845000,920505,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2003,283006000,091,25524000,255727000,49972000,436293,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,126466000,093,17814000,138033000,2685000,346659,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2003,23270000,095,4480000,23503000,3391000,148799,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2003,173085000,097,22454000,168661000,23946000,553272,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2003,168139000,099,25128000,184254000,4604000,429453,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2003,154867000,101,17151000,137173000,29038000,431210,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2003,167203000,103,14358000,150677000,29256000,260159,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,219138000,105,23263000,197109000,39113000,437429,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2003,126279000,107,25090000,98198000,55116000,535851,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2003,112487000,109,18860000,132464000,-2532000,351978,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2003,240913000,111,31927000,223291000,44629000,1050334,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2003,35714000,113,12912000,29600000,19281000,367584,B,Town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2003,37913000,115,5145000,41214000,393000,358651,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2003,122342000,117,10654000,114759000,14865000,286373,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2003,258455000,119,50558000,229757000,81550000,1172923,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2003,92914000,121,17761000,97162000,10859000,380353,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2003,3733000,123,65000,3386000,398000,424,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,32384000,125,8950000,28861000,12648000,260331,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2003,246067000,127,24590000,219253000,45437000,540559,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2003,311853000,129,32329000,288966000,49252000,603533,A,Entirely rural,EDR  6E- Southwest Central,Central Minnesota
2003,104286000,131,15657000,109737000,8232000,276820,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
