GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "27000","Minnesota",4,CAINC5N,1902,"812","    Personal and laundry services","Thousands of dollars",1422849,1577469,1599695,1705800,1843576,1932556,1847720,1632491,1624459,1746341,1785968,1930036,1947805,2113623,2165142,2242233,2384824,2399045
 "27000","Minnesota",4,CAINC5N,1903,"813","    Religious, grantmaking, civic, professional, and similar organizations","Thousands of dollars",1822280,2075484,2075674,2144477,2163171,2234451,2349006,2466120,2474324,2465998,2495180,2565220,2600487,2800302,2895208,3006186,3056833,3256234
 "27000","Minnesota",4,CAINC5N,1904,"814","    Private households","Thousands of dollars",145006,139594,153260,161047,160761,169790,184689,193193,173651,151545,161792,149510,157267,180229,184048,173272,161805,190130
 "27000","Minnesota",4,CAINC5N,2000,"...","  Government and government enterprises","Thousands of dollars",17787514,18835463,19511342,20387564,21162267,21895471,22824316,23885904,24485222,24818122,24604838,24616534,25730325,26680935,27609516,28375045,29115083,30551270
 "27000","Minnesota",4,CAINC5N,2001,"...","   Federal civilian","Thousands of dollars",2080747,2182084,2344846,2488543,2609166,2700869,2757353,2866237,2941084,2963700,3000601,2974767,2947301,3019859,3153029,3255774,3343885,3501023
 "27000","Minnesota",4,CAINC5N,2002,"...","   Military","Thousands of dollars",300451,398214,574356,632896,818768,751998,802023,788928,856869,846077,784554,748904,712834,660066,622339,652580,651991,706250
 "27000","Minnesota",4,CAINC5N,2010,"...","   State and local","Thousands of dollars",15406316,16255165,16592140,17266125,17734333,18442604,19264940,20230739,20687269,21008345,20819683,20892863,22070190,23001010,23834148,24466691,25119207,26343997
 "27000","Minnesota",4,CAINC5N,2011,"...","    State government","Thousands of dollars",4120136,4372398,4462525,4604163,4800849,5043688,5277915,5673483,5847122,5851427,5731947,5763442,6241191,6495191,6644492,6794204,6882450,7410655
 "27000","Minnesota",4,CAINC5N,2012,"...","    Local government","Thousands of dollars",11286180,11882767,12129615,12661962,12933484,13398916,13987025,14557256,14840147,15156918,15087736,15129421,15828999,16505819,17189656,17672487,18236757,18933342
 "27001","Aitkin, MN",4,CAINC5N,10,"...","Personal income (thousands of dollars)","Thousands of dollars",350095,365415,379352,391180,393874,413657,434468,457745,455849,475936,490115,498619,507381,557616,562428,577720,599413,632584
 "27001","Aitkin, MN",4,CAINC5N,20,"...","Population (persons) 2/","Number of persons",15334,15616,15795,16028,16162,16357,16481,16422,16168,16210,16167,16034,15871,15848,15855,15757,15809,15902
 "27001","Aitkin, MN",4,CAINC5N,30,"...","Per capita personal income (dollars)","Dollars",22831,23400,24017,24406,24370,25289,26362,27874,28195,29361,30316,31098,31969,35185,35473,36664,37916,39780
 "27001","Aitkin, MN",4,CAINC5N,35,"...","Earnings by place of work","Thousands of dollars",142953,157037,165604,174543,174266,178383,178452,174216,168276,183171,181171,183305,185763,193209,201917,211576,221595,229741
 "27001","Aitkin, MN",4,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",17448,19032,20173,21506,22474,23386,24228,24245,23808,23897,22134,22471,25414,25915,26966,28830,30459,32347
 "27001","Aitkin, MN",4,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",9978,10841,11477,12301,13056,13649,14259,14305,14283,14373,12486,12585,15219,15710,16302,17512,18562,20017
 "27001","Aitkin, MN",4,CAINC5N,38,"...","  Employer contributions for government social insurance","Thousands of dollars",7470,8191,8696,9205,9418,9737,9969,9940,9525,9524,9648,9886,10195,10205,10664,11318,11897,12330
 "27001","Aitkin, MN",4,CAINC5N,42,"..."," Plus: Adjustment for residence 4/","Thousands of dollars",46157,47578,48482,51124,52465,53987,57528,59433,53848,53158,56007,56918,56775,59704,63456,63484,65977,69608
 "27001","Aitkin, MN",4,CAINC5N,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",171662,185583,193913,204161,204257,208984,211752,209404,198316,212432,215044,217752,217124,226998,238407,246230,257113,267002
 "27001","Aitkin, MN",4,CAINC5N,46,"..."," Plus: Dividends, interest, and rent 5/","Thousands of dollars",85919,80636,81010,77523,73491,74649,83343,100137,93156,92721,105732,108746,112983,126395,129481,132286,141837,152464
 "27001","Aitkin, MN",4,CAINC5N,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",92514,99196,104429,109496,116126,130024,139373,148204,164377,170783,169339,172121,177274,204223,194540,199204,200463,213118
 "27001","Aitkin, MN",4,CAINC5N,50,"..."," Wages and salaries","Thousands of dollars",97134,106464,110371,115992,114683,118687,121569,121241,117070,116593,116857,119692,120957,125794,134025,143100,151514,157808
 "27001","Aitkin, MN",4,CAINC5N,60,"..."," Supplements to wages and salaries","Thousands of dollars",24629,27298,29851,31990,33175,32161,33863,34880,33204,34284,35595,32885,34584,36476,36991,40937,41585,43739
 "27001","Aitkin, MN",4,CAINC5N,61,"...","  Employer contributions for employee pension and insurance funds 6/","Thousands of dollars",17159,19107,21155,22785,23757,22424,23894,24940,23679,24760,25947,22999,24389,26271,26327,29619,29688,31409
 "27001","Aitkin, MN",4,CAINC5N,62,"...","  Employer contributions for government social insurance","Thousands of dollars",7470,8191,8696,9205,9418,9737,9969,9940,9525,9524,9648,9886,10195,10205,10664,11318,11897,12330
 "27001","Aitkin, MN",4,CAINC5N,70,"..."," Proprietors' income 7/","Thousands of dollars",21190,23275,25382,26561,26408,27535,23020,18095,18002,32294,28719,30728,30222,30939,30901,27539,28496,28194
 "27001","Aitkin, MN",4,CAINC5N,71,"...","  Farm proprietors' income","Thousands of dollars",-2282,-1928,1,-395,-1215,-135,-320,-591,-2050,9269,3688,969,2667,3753,3733,-8,-312,-1500
 "27001","Aitkin, MN",4,CAINC5N,72,"...","  Nonfarm proprietors' income","Thousands of dollars",23472,25203,25381,26956,27623,27670,23340,18686,20052,23025,25031,29759,27555,27186,27168,27547,28808,29694
 "27001","Aitkin, MN",4,CAINC5N,81,"111-112"," Farm earnings","Thousands of dollars",1900,3189,3723,2601,1052,1544,1177,609,-557,10444,4540,2199,3605,4694,4752,1131,732,-404
 "27001","Aitkin, MN",4,CAINC5N,82,"..."," Nonfarm earnings","Thousands of dollars",141053,153848,161881,171942,173214,176839,177275,173607,168833,172727,176631,181106,182158,188515,197165,210445,220863,230145
 "27001","Aitkin, MN",4,CAINC5N,90,"113-814","  Private nonfarm earnings","Thousands of dollars",108438,117529,124986,133726,134407,137252,136658,131996,125511,128932,134124,139506,138882,143424,150721,161710,170089,177007
 "27001","Aitkin, MN",4,CAINC5N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2057,2375,2134,2154
 "27001","Aitkin, MN",4,CAINC5N,101,"113","    Forestry and logging","Thousands of dollars",821,694,560,1126,1301,997,664,685,821,(D),524,(D),222,387,(D),(D),(D),(D)
 "27001","Aitkin, MN",4,CAINC5N,102,"114","    Fishing, hunting and trapping","Thousands of dollars",43,41,1,-24,-49,-47,-86,-29,9,-16,-15,-4,3,16,23,20,14,15
 "27001","Aitkin, MN",4,CAINC5N,103,"115","    Support activities for agriculture and forestry","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27001","Aitkin, MN",4,CAINC5N,200,"21","   Mining, quarrying, and oil and gas extraction","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2535,5436,5450
 "27001","Aitkin, MN",4,CAINC5N,201,"211","    Oil and gas extraction","Thousands of dollars",-30,-27,4,15,21,4,0,0,0,0,3,1,2,2,3,15,59,70
 "27001","Aitkin, MN",4,CAINC5N,202,"212","    Mining (except oil and gas)","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27001","Aitkin, MN",4,CAINC5N,203,"213","    Support activities for mining","Thousands of dollars",1,2,11,9,6,1,1,0,0,0,0,-1,-1,-1,1659,(D),(D),(D)
 "27001","Aitkin, MN",4,CAINC5N,300,"22","   Utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27001","Aitkin, MN",4,CAINC5N,400,"23","   Construction","Thousands of dollars",18082,19999,20958,21352,19890,21705,20178,16948,13680,13681,13662,16511,15734,16927,16755,18056,19058,19955
 "27001","Aitkin, MN",4,CAINC5N,401,"236","    Construction of buildings","Thousands of dollars",3258,3952,4544,4341,3813,4532,4202,(D),3921,3821,4170,(D),(D),(D),4455,4454,4683,4993
 "27001","Aitkin, MN",4,CAINC5N,402,"237","    Heavy and civil engineering construction","Thousands of dollars",1576,1722,1929,1467,1141,819,483,(D),214,192,170,(D),(D),(D),218,302,263,209
 "27001","Aitkin, MN",4,CAINC5N,403,"238","    Specialty trade contractors","Thousands of dollars",13248,14325,14485,15544,14936,16354,15493,13092,9545,9668,9322,10739,10794,12040,12082,13300,14112,14753
 "27001","Aitkin, MN",4,CAINC5N,500,"31-33","   Manufacturing","Thousands of dollars",16599,17107,17303,17671,16436,15708,15205,14893,12140,12559,13571,13117,15270,16983,18797,21181,23213,25079
 "27001","Aitkin, MN",4,CAINC5N,510,"321,327-339","    Durable goods manufacturing","Thousands of dollars",15021,(D),(D),16166,15167,14695,14336,14181,11282,11642,12787,12251,14362,15822,17125,19270,20860,22872
 "27001","Aitkin, MN",4,CAINC5N,511,"321","     Wood product manufacturing","Thousands of dollars",4057,4041,5070,5112,3842,3401,3758,3613,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27001","Aitkin, MN",4,CAINC5N,512,"327","     Nonmetallic mineral product manufacturing","Thousands of dollars",(D),766,420,474,956,877,1020,987,1202,1281,1093,1123,1320,(D),(D),(D),(D),(D)
 "27001","Aitkin, MN",4,CAINC5N,513,"331","     Primary metal manufacturing","Thousands of dollars",-29,-24,-16,0,4,4,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27001","Aitkin, MN",4,CAINC5N,514,"332","     Fabricated metal product manufacturing","Thousands of dollars",(D),(D),(D),6305,6074,(D),(D),5331,3791,3727,4596,(D),6589,7286,8296,9381,11804,(D)
 "27001","Aitkin, MN",4,CAINC5N,515,"333","     Machinery manufacturing","Thousands of dollars",2300,2239,2258,2481,2608,2567,2529,2533,1712,1489,1511,876,(D),(D),(D),(D),(D),(D)
 "27001","Aitkin, MN",4,CAINC5N,516,"334","     Computer and electronic product manufacturing","Thousands of dollars",-53,15,-22,-18,-35,-35,0,2,-1,-1,-6,3,2,-2,-2,0,-6,2
 "27001","Aitkin, MN",4,CAINC5N,517,"335","     Electrical equipment, appliance, and component manufacturing","Thousands of dollars",21,20,11,2,6,4,0,4,1,1,1,1,0,0,0,0,0,0
 "27001","Aitkin, MN",4,CAINC5N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Thousands of dollars",(D),(D),(D),0,2,1,1,1,1,(D),(D),(D),(D),0,0,(D),(D),(D)
 "27001","Aitkin, MN",4,CAINC5N,519,"3364-3369","     Other transportation equipment manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),5,-4,-2,-3,-1,-1
 "27001","Aitkin, MN",4,CAINC5N,521,"337","     Furniture and related product manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),139,141,125,179,179,181,(D)
 "27001","Aitkin, MN",4,CAINC5N,522,"339","     Miscellaneous manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),-1,6,(D),168,172,186,1509,1742
 "27001","Aitkin, MN",4,CAINC5N,530,"311-316,322-326","    Nondurable goods manufacturing","Thousands of dollars",1578,(D),(D),1505,1269,1013,869,712,858,917,784,866,908,1161,1672,1911,2353,2207
 "27001","Aitkin, MN",4,CAINC5N,531,"311","     Food manufacturing","Thousands of dollars",(D),355,293,275,318,268,416,385,492,597,370,(D),395,(D),(D),(D),(D),(D)
 "27001","Aitkin, MN",4,CAINC5N,532,"312","     Beverage and tobacco product manufacturing","Thousands of dollars",36,20,16,5,27,42,2,-5,-7,5,28,37,23,43,66,122,43,42
 "27001","Aitkin, MN",4,CAINC5N,533,"313","     Textile mills","Thousands of dollars",7,0,0,0,3,8,0,0,0,0,0,1,1,2,1,-1,-4,-4
 "27001","Aitkin, MN",4,CAINC5N,534,"314","     Textile product mills","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),3,3,0,-1,-1
 "27001","Aitkin, MN",4,CAINC5N,535,"315","     Apparel manufacturing","Thousands of dollars",8,1,2,0,7,14,1,0,0,0,1,2,1,0,-2,0,4,4
 "27001","Aitkin, MN",4,CAINC5N,536,"316","     Leather and allied product manufacturing","Thousands of dollars",10,2,3,0,5,9,1,1,1,1,1,1,2,1,0,1,0,0
 "27001","Aitkin, MN",4,CAINC5N,537,"322","     Paper manufacturing","Thousands of dollars",3,3,0,15,43,92,115,1,112,25,12,35,80,99,101,34,19,17
 "27001","Aitkin, MN",4,CAINC5N,538,"323","     Printing and related support activities","Thousands of dollars",39,37,31,(D),(D),(D),(D),(D),(D),(D),(D),218,(D),(D),(D),(D),(D),(D)
 "27001","Aitkin, MN",4,CAINC5N,539,"324","     Petroleum and coal products manufacturing","Thousands of dollars",89,36,26,3,24,49,8,14,12,15,15,153,120,197,281,20,30,40
 "27001","Aitkin, MN",4,CAINC5N,541,"325","     Chemical manufacturing","Thousands of dollars",959,1368,989,975,629,267,88,125,31,0,25,-3,51,192,242,289,306,350
 "27001","Aitkin, MN",4,CAINC5N,542,"326","     Plastics and rubber products manufacturing","Thousands of dollars",0,-1,3,7,7,-4,3,1,17,32,19,7,9,8,22,25,22,17
 "27001","Aitkin, MN",4,CAINC5N,600,"42","   Wholesale trade","Thousands of dollars",6348,6784,7368,9124,9124,8226,8106,8172,8342,8881,9295,9421,6148,5916,6644,(D),(D),8703
 "27001","Aitkin, MN",4,CAINC5N,700,"44-45","   Retail trade","Thousands of dollars",13081,13958,14897,15029,15022,16707,16680,17929,14812,14694,15278,15400,16254,16768,17170,17879,18136,18959
 "27001","Aitkin, MN",4,CAINC5N,701,"441","    Motor vehicle and parts dealers","Thousands of dollars",2718,2985,3184,3200,3315,3110,3011,4629,2816,3125,3377,3615,4405,4748,4859,5305,5596,5969
 "27001","Aitkin, MN",4,CAINC5N,702,"442","    Furniture and home furnishings stores","Thousands of dollars",(D),29,17,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),41,34,36
 "27001","Aitkin, MN",4,CAINC5N,703,"443","    Electronics and appliance stores","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),100,68,18,19
 "27001","Aitkin, MN",4,CAINC5N,704,"444","    Building material and garden equipment and supplies dealers","Thousands of dollars",813,772,1005,1110,1026,1132,1147,1157,1067,1027,1009,1000,843,795,840,918,1005,1096
 "27001","Aitkin, MN",4,CAINC5N,705,"445","    Food and beverage stores","Thousands of dollars",2852,3083,2991,2690,2549,2994,3235,3004,2909,2904,2966,2858,(D),2908,(D),(D),3719,3824
 "27001","Aitkin, MN",4,CAINC5N,706,"446","    Health and personal care stores","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2012,1922,1900,1826,1682,1704
 "27001","Aitkin, MN",4,CAINC5N,707,"447","    Gasoline stations","Thousands of dollars",1690,1847,2160,2471,2383,2395,2242,2184,2318,2318,2360,2457,2535,2658,2526,2487,2571,2722
 "27001","Aitkin, MN",4,CAINC5N,708,"448","    Clothing and clothing accessories stores","Thousands of dollars",(D),(D),205,181,184,201,185,174,150,(D),(D),(D),129,160,166,(D),(D),(D)
 "27001","Aitkin, MN",4,CAINC5N,709,"451","    Sporting goods, hobby, musical instrument, and book stores","Thousands of dollars",(D),(D),(D),203,172,322,273,(D),(D),(D),(D),(D),(D),(D),(D),(D),261,(D)
 "27001","Aitkin, MN",4,CAINC5N,711,"452","    General merchandise stores","Thousands of dollars",1271,1364,1345,1173,1162,1249,1131,1201,1172,1210,1185,1163,1345,1397,1407,1492,1465,1571
 "27001","Aitkin, MN",4,CAINC5N,712,"453","    Miscellaneous store retailers","Thousands of dollars",1053,1108,1298,1288,1312,1922,1851,1759,1005,931,978,953,566,602,649,733,752,706
